customer_id,recency,monetary_value,frequency,r_quartile,f_quartile,m_quartile,RFM_segment,RFM_score
5264.0,1,910,20,4,2,3,423,9
5265.0,204,960,30,3,3,3,333,9
5266.0,99,690,30,4,3,2,432,9
5267.0,386,640,10,2,1,2,212,5
5268.0,155,390,20,3,2,2,322,7
5269.0,316,100,10,2,1,1,211,4
5270.0,344,530,20,2,2,2,222,6
5271.0,442,450,20,2,2,2,222,6
5273.0,470,990,20,2,2,3,223,7
5274.0,134,160,10,3,1,1,311,5
5275.0,43,510,30,4,3,2,432,9
5276.0,120,3700,20,3,2,4,324,9
5277.0,155,930,30,3,3,3,333,9
5278.0,141,350,20,3,2,2,322,7
5279.0,106,80,10,4,1,1,411,6
5280.0,176,650,30,3,3,2,332,8
5281.0,85,690,20,4,2,2,422,8
5282.0,127,720,30,3,3,2,332,8
5283.0,400,440,30,2,3,2,232,7
5285.0,848,160,10,1,1,1,111,3
5287.0,29,1280,20,4,2,3,423,9
5288.0,323,530,20,2,2,2,222,6
5289.0,470,560,10,2,1,2,212,5
5290.0,176,2530,30,3,3,4,334,10
5291.0,71,320,10,4,1,2,412,7
5292.0,120,190,10,3,1,1,311,5
5293.0,148,1450,10,3,1,3,313,7
5295.0,8,1970,50,4,4,4,444,12
5296.0,78,1210,30,4,3,3,433,10
5297.0,71,580,30,4,3,2,432,9
5298.0,204,650,10,3,1,2,312,6
5299.0,596,140,10,1,1,1,111,3
5300.0,274,50,10,2,1,1,211,4
5301.0,127,1040,40,3,4,3,343,10
5302.0,603,1750,40,1,4,4,144,9
5303.0,274,1350,30,2,3,3,233,8
5305.0,778,60,10,1,1,1,111,3
5306.0,435,100,10,2,1,1,211,4
5308.0,148,520,10,3,1,2,312,6
5312.0,78,2770,50,4,4,4,444,12
5313.0,463,270,20,2,2,2,222,6
5314.0,617,10,10,1,1,1,111,3
5315.0,582,680,10,1,1,2,112,4
5316.0,302,290,20,2,2,2,222,6
5319.0,330,3400,30,2,3,4,234,9
5320.0,22,1060,50,4,4,3,443,11
5321.0,435,190,10,2,1,1,211,4
5322.0,183,590,20,3,2,2,322,7
5323.0,155,3930,40,3,4,4,344,11
5324.0,106,890,20,4,2,3,423,9
5325.0,134,1250,40,3,4,3,343,10
5326.0,148,1170,30,3,3,3,333,9
5327.0,477,300,20,2,2,2,222,6
5328.0,694,70,10,1,1,1,111,3
5329.0,589,510,10,1,1,2,112,4
5331.0,302,1430,60,2,4,3,243,9
5332.0,596,90,10,1,1,1,111,3
5333.0,211,1380,20,3,2,3,323,8
5334.0,771,2270,10,1,1,4,114,6
5336.0,211,2670,40,3,4,4,344,11
5337.0,253,330,20,3,2,2,322,7
5338.0,813,110,10,1,1,1,111,3
5339.0,57,450,10,4,1,2,412,7
5340.0,155,680,20,3,2,2,322,7
5343.0,701,370,10,1,1,2,112,4
5344.0,393,640,10,2,1,2,212,5
5345.0,85,3860,30,4,3,4,434,11
5346.0,183,1620,30,3,3,3,333,9
5348.0,785,560,10,1,1,2,112,4
5349.0,547,780,20,1,2,3,123,6
5350.0,400,410,30,2,3,2,232,7
5351.0,512,300,10,1,1,2,112,4
5352.0,29,840,20,4,2,3,423,9
5353.0,1,2330,40,4,4,4,444,12
5354.0,78,960,30,4,3,3,433,10
5355.0,71,960,40,4,4,3,443,11
5356.0,421,630,20,2,2,2,222,6
5357.0,148,30,10,3,1,1,311,5
5359.0,750,1360,10,1,1,3,113,5
5360.0,526,1070,20,1,2,3,123,6
5361.0,99,100,10,4,1,1,411,6
5362.0,155,400,20,3,2,2,322,7
5363.0,799,30,10,1,1,1,111,3
5365.0,288,3660,20,2,2,4,224,8
5366.0,617,150,10,1,1,1,111,3
5367.0,204,2160,20,3,2,4,324,9
5368.0,526,630,10,1,1,2,112,4
5369.0,379,510,10,2,1,2,212,5
5370.0,834,180,10,1,1,1,111,3
5371.0,8,740,20,4,2,3,423,9
5372.0,505,110,10,1,1,1,111,3
5373.0,176,400,10,3,1,2,312,6
5374.0,148,150,10,3,1,1,311,5
5375.0,225,390,10,3,1,2,312,6
5376.0,64,600,30,4,3,2,432,9
5377.0,99,840,20,4,2,3,423,9
5378.0,806,640,10,1,1,2,112,4
5379.0,778,190,10,1,1,1,111,3
5380.0,50,2490,30,4,3,4,434,11
5381.0,295,1830,30,2,3,4,234,9
5382.0,148,1750,30,3,3,4,334,10
5383.0,15,2030,30,4,3,4,434,11
5384.0,176,730,20,3,2,2,322,7
5387.0,169,200,10,3,1,1,311,5
5388.0,729,610,10,1,1,2,112,4
5389.0,344,2940,50,2,4,4,244,10
5390.0,50,100,20,4,2,1,421,7
5391.0,736,610,10,1,1,2,112,4
5393.0,64,780,30,4,3,3,433,10
5394.0,309,370,10,2,1,2,212,5
5395.0,519,1840,30,1,3,4,134,8
5396.0,386,2020,30,2,3,4,234,9
5397.0,169,2400,40,3,4,4,344,11
5399.0,155,1190,40,3,4,3,343,10
5400.0,330,580,20,2,2,2,222,6
5401.0,8,400,20,4,2,2,422,8
5402.0,50,600,40,4,4,2,442,10
5403.0,344,730,20,2,2,2,222,6
5404.0,491,460,10,1,1,2,112,4
5406.0,183,280,10,3,1,2,312,6
5407.0,799,370,10,1,1,2,112,4
5409.0,309,550,20,2,2,2,222,6
5410.0,295,2450,30,2,3,4,234,9
5411.0,449,60,20,2,2,1,221,5
5412.0,414,790,20,2,2,3,223,7
5414.0,400,4130,20,2,2,4,224,8
5416.0,582,290,20,1,2,2,122,5
5417.0,64,4310,50,4,4,4,444,12
5418.0,540,30,10,1,1,1,111,3
5419.0,624,60,10,1,1,1,111,3
5422.0,57,340,20,4,2,2,422,8
5425.0,547,390,10,1,1,2,112,4
5426.0,169,320,10,3,1,2,312,6
5427.0,365,890,20,2,2,3,223,7
5428.0,673,120,10,1,1,1,111,3
5429.0,197,1070,20,3,2,3,323,8
5430.0,225,1060,50,3,4,3,343,10
5431.0,484,630,10,1,1,2,112,4
5432.0,456,230,10,2,1,1,211,4
5433.0,694,340,20,1,2,2,122,5
5434.0,78,2880,20,4,2,4,424,10
5435.0,78,2530,30,4,3,4,434,11
5436.0,64,600,10,4,1,2,412,7
5437.0,120,1910,30,3,3,4,334,10
5439.0,519,190,10,1,1,1,111,3
5442.0,22,290,40,4,4,2,442,10
5443.0,323,6730,30,2,3,4,234,9
5444.0,477,250,20,2,2,1,221,5
5445.0,393,3640,50,2,4,4,244,10
5446.0,848,60,10,1,1,1,111,3
5447.0,771,100,10,1,1,1,111,3
5448.0,442,1000,10,2,1,3,213,6
5449.0,15,280,10,4,1,2,412,7
5450.0,197,680,20,3,2,2,322,7
5451.0,8,390,30,4,3,2,432,9
5452.0,421,70,10,2,1,1,211,4
5454.0,302,1180,10,2,1,3,213,6
5455.0,421,1130,40,2,4,3,243,9
5456.0,428,90,20,2,2,1,221,5
5457.0,673,430,10,1,1,2,112,4
5460.0,113,2840,40,3,4,4,344,11
5461.0,78,2000,20,4,2,4,424,10
5463.0,29,880,20,4,2,3,423,9
5464.0,414,830,20,2,2,3,223,7
5465.0,99,5490,40,4,4,4,444,12
5466.0,421,10,10,2,1,1,211,4
5467.0,155,1760,30,3,3,4,334,10
5469.0,36,790,40,4,4,3,443,11
5470.0,323,240,20,2,2,1,221,5
5471.0,64,570,30,4,3,2,432,9
5472.0,589,4520,20,1,2,4,124,7
5473.0,379,4290,30,2,3,4,234,9
5474.0,680,100,10,1,1,1,111,3
5476.0,288,2760,20,2,2,4,224,8
5477.0,260,2130,20,3,2,4,324,9
5479.0,274,3810,30,2,3,4,234,9
5480.0,232,130,10,3,1,1,311,5
5481.0,309,1000,40,2,4,3,243,9
5483.0,344,890,20,2,2,3,223,7
5484.0,442,270,10,2,1,2,212,5
5485.0,22,990,40,4,4,3,443,11
5486.0,43,710,20,4,2,2,422,8
5487.0,197,3410,50,3,4,4,344,11
5488.0,337,420,10,2,1,2,212,5
5489.0,99,330,10,4,1,2,412,7
5491.0,316,80,10,2,1,1,211,4
5492.0,127,1050,40,3,4,3,343,10
5493.0,267,180,20,2,2,1,221,5
5494.0,92,830,20,4,2,3,423,9
5495.0,106,310,30,4,3,2,432,9
5496.0,729,550,10,1,1,2,112,4
5497.0,36,960,30,4,3,3,433,10
5499.0,351,3850,40,2,4,4,244,10
5500.0,659,260,20,1,2,1,121,4
5502.0,155,3650,60,3,4,4,344,11
5503.0,43,780,20,4,2,3,423,9
5504.0,694,290,10,1,1,2,112,4
5505.0,610,2440,20,1,2,4,124,7
5506.0,29,130,20,4,2,1,421,7
5507.0,15,1060,30,4,3,3,433,10
5509.0,666,60,10,1,1,1,111,3
5512.0,239,370,30,3,3,2,332,8
5513.0,211,1590,30,3,3,3,333,9
5514.0,232,650,20,3,2,2,322,7
5515.0,260,4600,30,3,3,4,334,10
5516.0,29,3540,30,4,3,4,434,11
5517.0,687,280,20,1,2,2,122,5
5518.0,78,1310,20,4,2,3,423,9
5519.0,288,730,20,2,2,2,222,6
5521.0,498,1130,10,1,1,3,113,5
5522.0,162,160,10,3,1,1,311,5
5524.0,169,1180,20,3,2,3,323,8
5525.0,323,830,20,2,2,3,223,7
5526.0,638,90,20,1,2,1,121,4
5528.0,99,820,30,4,3,3,433,10
5529.0,253,1790,20,3,2,4,324,9
5531.0,491,100,10,1,1,1,111,3
5532.0,372,1190,40,2,4,3,243,9
5534.0,827,10,10,1,1,1,111,3
5535.0,547,500,10,1,1,2,112,4
5536.0,519,470,20,1,2,2,122,5
5537.0,582,190,10,1,1,1,111,3
5538.0,15,2080,30,4,3,4,434,11
5539.0,547,2760,20,1,2,4,124,7
5540.0,624,1160,30,1,3,3,133,7
5542.0,71,160,20,4,2,1,421,7
5543.0,855,310,10,1,1,2,112,4
5545.0,365,1690,30,2,3,4,234,9
5546.0,197,230,10,3,1,1,311,5
5547.0,29,1070,40,4,4,3,443,11
5548.0,526,960,20,1,2,3,123,6
5550.0,50,2300,60,4,4,4,444,12
5551.0,8,500,20,4,2,2,422,8
5552.0,792,60,10,1,1,1,111,3
5553.0,715,2950,10,1,1,4,114,6
5554.0,218,680,20,3,2,2,322,7
5555.0,512,780,10,1,1,3,113,5
5556.0,813,300,10,1,1,2,112,4
5557.0,29,810,30,4,3,3,433,10
5558.0,120,1750,20,3,2,4,324,9
5559.0,29,940,20,4,2,3,423,9
5560.0,302,170,10,2,1,1,211,4
5561.0,1,250,20,4,2,1,421,7
5562.0,337,300,10,2,1,2,212,5
5563.0,8,560,30,4,3,2,432,9
5564.0,260,470,20,3,2,2,322,7
5565.0,575,190,10,1,1,1,111,3
5566.0,505,300,30,1,3,2,132,6
5567.0,631,50,10,1,1,1,111,3
5569.0,92,470,30,4,3,2,432,9
5570.0,127,190,20,3,2,1,321,6
5571.0,470,880,20,2,2,3,223,7
5572.0,274,710,20,2,2,2,222,6
5573.0,183,510,20,3,2,2,322,7
5575.0,85,2260,20,4,2,4,424,10
5576.0,463,390,30,2,3,2,232,7
5577.0,274,200,10,2,1,1,211,4
5578.0,211,2620,20,3,2,4,324,9
5579.0,197,890,20,3,2,3,323,8
5580.0,57,250,30,4,3,1,431,8
5581.0,239,560,40,3,4,2,342,9
5583.0,743,1810,30,1,3,4,134,8
5584.0,386,180,10,2,1,1,211,4
5585.0,708,530,10,1,1,2,112,4
5587.0,442,1300,40,2,4,3,243,9
5588.0,351,5770,40,2,4,4,244,10
5589.0,414,1030,30,2,3,3,233,8
5590.0,484,400,10,1,1,2,112,4
5591.0,302,40,10,2,1,1,211,4
5592.0,57,970,30,4,3,3,433,10
5593.0,323,2760,20,2,2,4,224,8
5595.0,232,470,10,3,1,2,312,6
5597.0,281,90,10,2,1,1,211,4
5599.0,267,10,10,2,1,1,211,4
5600.0,337,200,10,2,1,1,211,4
5601.0,673,40,10,1,1,1,111,3
5602.0,148,510,10,3,1,2,312,6
5603.0,106,870,20,4,2,3,423,9
5604.0,428,1140,30,2,3,3,233,8
5605.0,764,250,20,1,2,1,121,4
5607.0,456,760,20,2,2,3,223,7
5608.0,29,520,20,4,2,2,422,8
5609.0,477,230,20,2,2,1,221,5
5610.0,253,1720,20,3,2,4,324,9
5611.0,736,180,10,1,1,1,111,3
5612.0,141,3590,20,3,2,4,324,9
5613.0,659,960,30,1,3,3,133,7
5614.0,232,820,20,3,2,3,323,8
5615.0,225,330,20,3,2,2,322,7
5617.0,638,200,30,1,3,1,131,5
5618.0,344,1390,20,2,2,3,223,7
5619.0,64,200,20,4,2,1,421,7
5620.0,1,1850,40,4,4,4,444,12
5621.0,540,2360,20,1,2,4,124,7
5622.0,120,1760,40,3,4,4,344,11
5623.0,197,8520,10,3,1,4,314,8
5624.0,57,360,40,4,4,2,442,10
5626.0,162,650,20,3,2,2,322,7
5627.0,274,30,10,2,1,1,211,4
5628.0,155,920,30,3,3,3,333,9
5629.0,316,1020,20,2,2,3,223,7
5630.0,302,350,10,2,1,2,212,5
5631.0,43,910,40,4,4,3,443,11
5632.0,190,470,20,3,2,2,322,7
5633.0,211,1510,30,3,3,3,333,9
5635.0,162,850,40,3,4,3,343,10
5636.0,134,910,20,3,2,3,323,8
5637.0,239,430,20,3,2,2,322,7
5639.0,575,560,40,1,4,2,142,7
5640.0,85,510,20,4,2,2,422,8
5641.0,351,1370,30,2,3,3,233,8
5642.0,414,490,30,2,3,2,232,7
5643.0,190,2230,50,3,4,4,344,11
5645.0,638,30,10,1,1,1,111,3
5646.0,393,200,10,2,1,1,211,4
5648.0,323,200,10,2,1,1,211,4
5649.0,29,410,30,4,3,2,432,9
5650.0,239,1150,20,3,2,3,323,8
5651.0,638,170,10,1,1,1,111,3
5652.0,71,130,10,4,1,1,411,6
5653.0,141,2900,50,3,4,4,344,11
5654.0,274,1550,20,2,2,3,223,7
5655.0,218,120,10,3,1,1,311,5
5656.0,15,3520,50,4,4,4,444,12
5657.0,652,1790,10,1,1,4,114,6
5658.0,120,710,30,3,3,2,332,8
5659.0,421,340,20,2,2,2,222,6
5660.0,414,460,20,2,2,2,222,6
5661.0,407,210,10,2,1,1,211,4
5662.0,449,50,20,2,2,1,221,5
5663.0,575,720,10,1,1,2,112,4
5664.0,554,3220,20,1,2,4,124,7
5665.0,120,700,40,3,4,2,342,9
5668.0,134,460,20,3,2,2,322,7
5669.0,1,3560,30,4,3,4,434,11
5670.0,316,620,10,2,1,2,212,5
5671.0,141,1570,10,3,1,3,313,7
5672.0,589,2320,10,1,1,4,114,6
5673.0,589,30,10,1,1,1,111,3
5675.0,834,20,10,1,1,1,111,3
5676.0,8,2070,60,4,4,4,444,12
5680.0,36,270,10,4,1,2,412,7
5683.0,638,30,10,1,1,1,111,3
5684.0,22,800,30,4,3,3,433,10
5686.0,239,780,30,3,3,3,333,9
5687.0,274,210,20,2,2,1,221,5
5688.0,295,530,50,2,4,2,242,8
5689.0,43,30,20,4,2,1,421,7
5690.0,260,2940,20,3,2,4,324,9
5691.0,372,430,30,2,3,2,232,7
5692.0,701,850,20,1,2,3,123,6
5693.0,358,2050,40,2,4,4,244,10
5694.0,778,550,10,1,1,2,112,4
5695.0,92,720,30,4,3,2,432,9
5697.0,15,2810,50,4,4,4,444,12
5698.0,323,1280,20,2,2,3,223,7
5699.0,316,920,20,2,2,3,223,7
5700.0,71,7560,40,4,4,4,444,12
5701.0,260,550,10,3,1,2,312,6
5702.0,428,200,20,2,2,1,221,5
5703.0,1,1590,30,4,3,3,433,10
5704.0,421,190,20,2,2,1,221,5
5706.0,393,700,30,2,3,2,232,7
5707.0,232,1100,20,3,2,3,323,8
5708.0,1,10020,60,4,4,4,444,12
5710.0,288,480,30,2,3,2,232,7
5712.0,225,860,20,3,2,3,323,8
5713.0,421,550,40,2,4,2,242,8
5714.0,295,120,20,2,2,1,221,5
5715.0,99,610,20,4,2,2,422,8
5717.0,204,1290,20,3,2,3,323,8
5718.0,729,4850,20,1,2,4,124,7
5719.0,218,370,20,3,2,2,322,7
5721.0,589,730,30,1,3,2,132,6
5722.0,29,2630,30,4,3,4,434,11
5723.0,50,1000,20,4,2,3,423,9
5724.0,15,3000,40,4,4,4,444,12
5727.0,435,1510,20,2,2,3,223,7
5728.0,64,1280,20,4,2,3,423,9
5729.0,36,820,30,4,3,3,433,10
5730.0,267,1620,40,2,4,3,243,9
5731.0,57,1540,40,4,4,3,443,11
5732.0,92,1040,20,4,2,3,423,9
5733.0,806,10,10,1,1,1,111,3
5734.0,64,520,20,4,2,2,422,8
5735.0,29,300,20,4,2,2,422,8
5736.0,8,790,20,4,2,3,423,9
5737.0,8,2160,40,4,4,4,444,12
5739.0,232,1190,40,3,4,3,343,10
5740.0,127,4300,40,3,4,4,344,11
5741.0,575,500,10,1,1,2,112,4
5742.0,841,570,10,1,1,2,112,4
5743.0,701,590,10,1,1,2,112,4
5744.0,540,190,10,1,1,1,111,3
5747.0,337,630,20,2,2,2,222,6
5749.0,1,430,20,4,2,2,422,8
5750.0,715,680,10,1,1,2,112,4
5751.0,491,630,20,1,2,2,122,5
5752.0,99,5780,30,4,3,4,434,11
5753.0,218,1690,20,3,2,4,324,9
5754.0,148,900,10,3,1,3,313,7
5755.0,533,1120,20,1,2,3,123,6
5756.0,155,660,20,3,2,2,322,7
5759.0,624,390,20,1,2,2,122,5
5761.0,232,50,10,3,1,1,311,5
5762.0,225,900,20,3,2,3,323,8
5763.0,57,10,10,4,1,1,411,6
5764.0,554,210,10,1,1,1,111,3
5765.0,239,1180,20,3,2,3,323,8
5768.0,22,660,20,4,2,2,422,8
5769.0,15,1460,30,4,3,3,433,10
5770.0,540,580,30,1,3,2,132,6
5771.0,561,130,10,1,1,1,111,3
5772.0,365,1220,40,2,4,3,243,9
5773.0,407,400,20,2,2,2,222,6
5774.0,680,390,20,1,2,2,122,5
5775.0,288,80,20,2,2,1,221,5
5776.0,64,1370,10,4,1,3,413,8
5777.0,673,70,10,1,1,1,111,3
5778.0,218,290,30,3,3,2,332,8
5780.0,344,1090,20,2,2,3,223,7
5781.0,484,4690,10,1,1,4,114,6
5783.0,820,40,10,1,1,1,111,3
5784.0,365,3900,30,2,3,4,234,9
5785.0,134,1100,40,3,4,3,343,10
5786.0,218,2080,10,3,1,4,314,8
5787.0,134,550,20,3,2,2,322,7
5788.0,617,890,20,1,2,3,123,6
5790.0,8,510,10,4,1,2,412,7
5791.0,155,1160,30,3,3,3,333,9
5792.0,344,410,20,2,2,2,222,6
5793.0,680,80,10,1,1,1,111,3
5794.0,589,90,10,1,1,1,111,3
5796.0,57,1880,40,4,4,4,444,12
5797.0,463,50,20,2,2,1,221,5
5799.0,302,730,20,2,2,2,222,6
5800.0,190,3250,10,3,1,4,314,8
5801.0,505,990,10,1,1,3,113,5
5803.0,449,200,10,2,1,1,211,4
5804.0,337,4780,30,2,3,4,234,9
5806.0,246,160,10,3,1,1,311,5
5807.0,141,80,10,3,1,1,311,5
5808.0,701,860,10,1,1,3,113,5
5809.0,232,5900,40,3,4,4,344,11
5810.0,246,320,30,3,3,2,332,8
5811.0,295,2180,20,2,2,4,224,8
5812.0,288,510,20,2,2,2,222,6
5814.0,477,2110,40,2,4,4,244,10
5816.0,323,1040,20,2,2,3,223,7
5817.0,218,6110,30,3,3,4,334,10
5818.0,792,10,10,1,1,1,111,3
5819.0,57,30,10,4,1,1,411,6
5822.0,288,660,20,2,2,2,222,6
5823.0,484,1140,10,1,1,3,113,5
5824.0,505,1490,20,1,2,3,123,6
5825.0,309,580,20,2,2,2,222,6
5826.0,113,340,20,3,2,2,322,7
5827.0,113,650,20,3,2,2,322,7
5828.0,232,3530,10,3,1,4,314,8
5829.0,365,1130,30,2,3,3,233,8
5830.0,267,1980,40,2,4,4,244,10
5831.0,281,350,10,2,1,2,212,5
5832.0,442,2650,40,2,4,4,244,10
5833.0,316,480,20,2,2,2,222,6
5835.0,239,1420,40,3,4,3,343,10
5836.0,463,2680,30,2,3,4,234,9
5838.0,113,1210,20,3,2,3,323,8
5839.0,337,230,20,2,2,1,221,5
5840.0,190,640,10,3,1,2,312,6
5841.0,99,320,10,4,1,2,412,7
5842.0,134,400,20,3,2,2,322,7
5843.0,57,210,50,4,4,1,441,9
5844.0,701,210,20,1,2,1,121,4
5845.0,631,2040,20,1,2,4,124,7
5846.0,15,410,30,4,3,2,432,9
5847.0,351,7560,20,2,2,4,224,8
5848.0,848,70,10,1,1,1,111,3
5849.0,15,4110,40,4,4,4,444,12
5850.0,22,1680,40,4,4,4,444,12
5852.0,386,1210,20,2,2,3,223,7
5854.0,414,1520,20,2,2,3,223,7
5855.0,127,270,10,3,1,2,312,6
5856.0,141,7680,10,3,1,4,314,8
5857.0,330,90,10,2,1,1,211,4
5858.0,50,350,20,4,2,2,422,8
5859.0,36,1040,20,4,2,3,423,9
5861.0,22,1710,30,4,3,4,434,11
5863.0,22,1750,30,4,3,4,434,11
5864.0,365,1650,30,2,3,3,233,8
5865.0,64,330,30,4,3,2,432,9
5866.0,176,2280,30,3,3,4,334,10
5867.0,785,230,10,1,1,1,111,3
5871.0,281,370,30,2,3,2,232,7
5872.0,183,870,30,3,3,3,333,9
5873.0,295,1420,30,2,3,3,233,8
5876.0,218,3590,30,3,3,4,334,10
5877.0,169,1960,20,3,2,4,324,9
5878.0,8,1290,10,4,1,3,413,8
5879.0,449,2290,20,2,2,4,224,8
5880.0,330,1450,10,2,1,3,213,6
5883.0,225,620,10,3,1,2,312,6
5884.0,211,4570,20,3,2,4,324,9
5885.0,365,1400,30,2,3,3,233,8
5886.0,120,340,30,3,3,2,332,8
5888.0,547,2630,10,1,1,4,114,6
5889.0,134,1340,20,3,2,3,323,8
5890.0,106,3210,70,4,4,4,444,12
5891.0,253,580,20,3,2,2,322,7
5892.0,134,2800,40,3,4,4,344,11
5893.0,134,2240,40,3,4,4,344,11
5894.0,8,1230,30,4,3,3,433,10
5895.0,603,990,20,1,2,3,123,6
5896.0,575,2130,20,1,2,4,124,7
5897.0,120,330,30,3,3,2,332,8
5898.0,414,2980,30,2,3,4,234,9
5899.0,729,310,20,1,2,2,122,5
5900.0,204,3380,40,3,4,4,344,11
5901.0,197,1370,10,3,1,3,313,7
5903.0,239,130,10,3,1,1,311,5
5904.0,57,630,20,4,2,2,422,8
5905.0,232,130,10,3,1,1,311,5
5906.0,36,1000,40,4,4,3,443,11
5907.0,183,290,10,3,1,2,312,6
5908.0,379,2030,20,2,2,4,224,8
5909.0,407,630,10,2,1,2,212,5
5911.0,85,1240,30,4,3,3,433,10
5913.0,64,80,20,4,2,1,421,7
5914.0,127,740,10,3,1,3,313,7
5915.0,92,90,10,4,1,1,411,6
5916.0,743,5940,10,1,1,4,114,6
5918.0,351,4220,40,2,4,4,244,10
5919.0,330,660,30,2,3,2,232,7
5920.0,246,2050,40,3,4,4,344,11
5921.0,617,760,10,1,1,3,113,5
5922.0,624,2320,20,1,2,4,124,7
5923.0,218,200,10,3,1,1,311,5
5925.0,449,730,10,2,1,2,212,5
5926.0,183,3760,30,3,3,4,334,10
5927.0,50,810,10,4,1,3,413,8
5928.0,15,3920,40,4,4,4,444,12
5929.0,99,8770,30,4,3,4,434,11
5930.0,22,320,20,4,2,2,422,8
5931.0,386,970,20,2,2,3,223,7
5932.0,435,350,20,2,2,2,222,6
5934.0,57,430,30,4,3,2,432,9
5935.0,470,1060,20,2,2,3,223,7
5938.0,239,3420,30,3,3,4,334,10
5939.0,1,510,30,4,3,2,432,9
5940.0,225,1100,20,3,2,3,323,8
5941.0,113,960,20,3,2,3,323,8
5942.0,281,730,30,2,3,2,232,7
5943.0,393,170,20,2,2,1,221,5
5944.0,316,90,20,2,2,1,221,5
5946.0,15,320,40,4,4,2,442,10
5947.0,253,300,20,3,2,2,322,7
5948.0,540,170,10,1,1,1,111,3
5949.0,834,200,10,1,1,1,111,3
5951.0,603,990,20,1,2,3,123,6
5953.0,568,340,10,1,1,2,112,4
5954.0,162,360,20,3,2,2,322,7
5956.0,1,2030,50,4,4,4,444,12
5957.0,246,1420,60,3,4,3,343,10
5959.0,351,6890,20,2,2,4,224,8
5960.0,43,100,10,4,1,1,411,6
5961.0,288,790,30,2,3,3,233,8
5962.0,498,10,10,1,1,1,111,3
5964.0,505,2220,30,1,3,4,134,8
5965.0,253,1280,20,3,2,3,323,8
5966.0,407,3280,30,2,3,4,234,9
5967.0,22,3000,20,4,2,4,424,10
5968.0,148,6460,30,3,3,4,334,10
5969.0,190,1270,30,3,3,3,333,9
5970.0,120,2430,20,3,2,4,324,9
5971.0,666,530,10,1,1,2,112,4
5972.0,197,1700,30,3,3,4,334,10
5973.0,337,960,10,2,1,3,213,6
5974.0,260,420,20,3,2,2,322,7
5975.0,393,5520,30,2,3,4,234,9
5976.0,106,4470,30,4,3,4,434,11
5977.0,64,2530,30,4,3,4,434,11
5978.0,204,470,20,3,2,2,322,7
5980.0,15,940,20,4,2,3,423,9
5981.0,442,740,10,2,1,3,213,6
5982.0,736,330,10,1,1,2,112,4
5983.0,120,950,20,3,2,3,323,8
5984.0,582,1050,20,1,2,3,123,6
5985.0,99,4330,40,4,4,4,444,12
5986.0,8,700,30,4,3,2,432,9
5987.0,15,40,10,4,1,1,411,6
5988.0,218,220,10,3,1,1,311,5
5989.0,50,7920,20,4,2,4,424,10
5990.0,764,50,10,1,1,1,111,3
5991.0,463,370,20,2,2,2,222,6
5992.0,120,2420,30,3,3,4,334,10
5994.0,463,450,30,2,3,2,232,7
5995.0,127,1530,40,3,4,3,343,10
5996.0,393,350,20,2,2,2,222,6
5997.0,99,270,10,4,1,2,412,7
5998.0,414,80,10,2,1,1,211,4
5999.0,141,1970,20,3,2,4,324,9
