track_name,track_uri,album_name,artist_name,release_date,length,popularity,acousticness,danceability,energy,instrumentalness,liveness,loudness,speechiness,tempo,time_signature
All Night (feat. Knox Fortune),60xaS8mYBKUW4VQQ666N0T,Coloring Book,Chance the Rapper,2016-05-27,141542,64,0.0358,0.704,0.777,0.0,0.151,-5.729,0.195,111.921,4
Smoke Break (feat. Future),1Uq3IOIy1CUlHUgP6vWpum,Coloring Book,Chance the Rapper,2016-05-27,226494,58,0.257,0.705,0.453,0.0,0.143,-8.174,0.196,124.942,4
"Blessings (feat. Ty Dolla $ign, Anderson .Paak, BJ The Chicago Kid, Raury & Jamila Woods)",5IdQEHgtmj9th3OkfQKhf8,Coloring Book,Chance the Rapper,2016-05-27,230016,52,0.891,0.381,0.462,0.0,0.199,-8.014,0.124,80.08,4
With You,3aJkV6DUTSCqOwVwaBDG9B,Views,Drake,2016-05-06,195053,63,0.134,0.878,0.406,0.000234,0.112,-9.961,0.248,128.014,4
Safe Sex Pay Checks,41gjI27Qe5vzMHrLI7PpSS,SremmLife,Rae Sremmurd,2015-01-06,296040,43,0.019,0.68,0.79,0.0,0.271,-4.891,0.0863,120.019,4
Let It Bang (feat. ScHoolboy Q),4yJ61FeTLi14BHzJXzurPi,ALWAYS STRIVE AND PROSPER,A$AP Ferg,2016-06-22,151306,44,0.0201,0.887,0.535,0.0,0.136,-5.368,0.139,130.059,4
Super Saiyan,2sO7QVPRKEPyY5RcG3N6Ic,Luv Is Rage,Lil Uzi Vert,2015-12-18,146570,49,0.187,0.855,0.775,0.0,0.15,-3.856,0.392,128.067,4
Pass Dat,0xrdZMsJIaxoTHAB4bvGnu,Late Nights: The Album,Jeremih,2015-12-04,173840,48,0.531,0.886,0.511,0.0501,0.112,-4.691,0.0972,127.898,4
Say It,6vnDoUOHTiVB5DvX18tJon,Skin,Flume,2016-05-27,262521,0,0.0685,0.597,0.531,3.72e-06,0.0617,-6.83,0.0295,74.938,4
Better Man,3kguMbJma0qhOLniGsFlKq,Coming Home,Leon Bridges,2015-06-15,140133,0,0.219,0.395,0.746,0.0,0.123,-4.938,0.0447,188.267,4
From Eden,2Tjlq3aGhg3dIZFvSfsnyc,Hozier,Hozier,2014-07-20,283466,0,0.608,0.395,0.676,4.86e-05,0.117,-5.46,0.0498,142.929,5
Dunes,1FIopLuSI1am9L8Qfn6YRR,Sound & Color,Alabama Shakes,2015-04-20,257929,0,0.674,0.411,0.588,0.0232,0.139,-6.103,0.0376,77.176,4
Escape (The Pina Colada Song),5IMtdHjJ1OtkxbGe4zfUxQ,Partners In Crime,Rupert Holmes,1979-01-01,276493,77,0.467,0.836,0.509,4.1e-06,0.0436,-13.668,0.0548,138.714,4
On Trees And Birds And Fire,4x1nUSFFppEZZcfijHV1wy,On Claws,I Am Oak,2010-05-14,176794,45,0.892,0.566,0.31,0.0779,0.114,-13.572,0.0411,200.092,3
Never Be Like You,12REd1n8PeiHHWOh066tpr,Skin,Flume,2016-05-27,233337,0,0.436,0.494,0.559,0.0,0.164,-5.445,0.0565,119.247,4
oui,0PJIbOdMs3bd5AT8liULMQ,Late Nights: The Album,Jeremih,2015-12-04,238320,76,0.213,0.418,0.724,0.0,0.112,-3.724,0.0964,78.521,5
"Show Me Love (feat. Chance The Rapper, Moses Sumney and Robin Hannibal) - Skrillex Remix",5PnBpKOVvQxeFvXVNYSoxs,"Show Me Love (feat. Chance The Rapper, Moses Sumney and Robin Hannibal) [Skrillex Remix]",Hundred Waters,2016-03-22,241846,52,0.08,0.418,0.794,0.0,0.329,-4.973,0.0816,129.434,4
Ashin’ Kusher,6GSMozgAebBmuM2hCV15H3,Man On The Moon II: The Legend Of Mr. Rager,Kid Cudi,2010-11-09,228493,52,0.734,0.86,0.638,0.000708,0.105,-5.773,0.201,92.997,4
Mind Your Manners (feat. Icona Pop),0O986IRZ2rL3qGH5QiD4ZO,Breakfast,Chiddy Bang,2012-01-23,196653,48,0.00399,0.696,0.853,0.0,0.0843,-4.122,0.237,92.976,4
Unlock The Swag,4sAyDtswbHLWyFJgUMt8hu,SremmLife,Rae Sremmurd,2015-01-06,322786,40,0.135,0.922,0.54,1.32e-05,0.0772,-5.917,0.0677,113.969,4
By Chance,3eaZlarqKQ4oAceRwJHfF5,SremmLife 2 (Deluxe),Rae Sremmurd,2016-08-12,223733,48,0.0105,0.881,0.496,0.00168,0.315,-6.897,0.0592,130.965,4
Paradise,7pudclCl5P99Me3P5F9hPC,Luv Is Rage,Lil Uzi Vert,2015-12-18,172703,61,0.0291,0.594,0.85,0.0,0.11,-6.525,0.0954,100.002,4
Father Stretch My Hands Pt. 1,4KW1lqgSr8TKrvBII0Brf8,The Life Of Pablo,Kanye West,2016-06-10,135920,82,0.118,0.724,0.573,0.0,0.538,-4.113,0.0549,113.088,4
Blue C-Note,6V7XU76j4zlcgAITJPukaT,COLLEGROVE,2 Chainz,2016-03-03,170920,32,0.0369,0.861,0.719,0.0,0.325,-3.354,0.282,139.992,4
Constantly Hating (feat. Birdman),1UIUkZtlgyrjPcH2agNomU,Barter 6,Young Thug,2015-04-16,267440,45,0.275,0.712,0.449,0.0,0.201,-9.765,0.631,170.075,4
Xanny Family,0BzDQgmeRdA4V71VhfBvXT,EVOL,Future,2016-04-13,185706,56,0.0339,0.838,0.411,0.00022,0.159,-7.148,0.29,75.044,4
Don't Let Me Down (feat. Daya),0QsvXIfqM0zZoerQfsI9lm,The Chainsmokers- Japan Special Edition,The Chainsmokers,2016-08-10,208053,42,0.16,0.542,0.859,0.00466,0.137,-5.651,0.197,159.797,4
Coming Over (feat. James Hersey),6m3ZWIXhjoV76syT1j2oE9,This Mixtape is Fire.,Dillon Francis,2015-08-14,178333,55,0.227,0.631,0.661,1.43e-06,0.166,-5.5,0.0999,174.031,4
Jackie And Wilson,0j6YwWZVHsIFKr5FDEu68o,Hozier,Hozier,2014-07-20,223120,0,0.0687,0.566,0.712,1.3e-05,0.124,-4.201,0.0334,82.193,4
American Money,4AewKenHXKBt643p473xCk,Dopamine,BØRNS,2015-10-16,260986,68,0.0226,0.542,0.867,0.00347,0.116,-5.26,0.0813,134.984,4
Keeping Your Head Up,5vuwXvQTpavYCgcPFnCMS4,Beautiful Lies (Deluxe),Birdy,2016-03-25,208395,55,0.156,0.599,0.78,0.0,0.189,-5.033,0.0527,122.077,4
Soundcheck,3ReFBi6pcCj7IOeb2bsMgV,The Ride,Catfish and the Bottlemen,2016-05-27,261560,0,0.00106,0.598,0.756,0.088,0.414,-5.775,0.0394,135.048,4
Simple Things,2YEr07055St40kz0aUfm4f,Wildheart (Deluxe Version),Miguel,2015-06-26,196026,55,0.642,0.536,0.496,0.000802,0.119,-6.452,0.0429,80.925,4
No Role Modelz,62vpWI1CHwFy7tMIcSStl8,2014 Forest Hills Drive,J. Cole,2014-12-09,292986,11,0.301,0.692,0.521,0.0,0.0565,-8.465,0.33,100.45,4
Army of One,4giCxIFPZNQIP4bIZM4sqH,A Head Full of Dreams,Coldplay,2015-12-04,376826,57,0.275,0.387,0.659,6.44e-05,0.0861,-6.492,0.0434,146.048,4
Fast Car,6OZh916QF8XNunWaP97WEZ,Fast Car,Jonas Blue,2015-12-04,212424,0,0.453,0.459,0.587,0.0,0.307,-6.983,0.0785,113.901,4
Stressed Out,3CRDbSIZ4r5MsZ0YwxuEkn,Blurryface,Twenty One Pilots,2015-05-15,202333,84,0.0462,0.734,0.637,2.29e-05,0.0602,-5.677,0.141,169.977,4
Magnets,43Ei9NSyEjgFYXoKLISyz4,Caracal (Deluxe),Disclosure,2015-09-25,199245,0,0.0606,0.703,0.638,2.21e-06,0.1,-7.879,0.159,92.041,4
Whole Lotta Lovin',01gNiOqg8u7vT90uVgOVmz,Whole Lotta Lovin',Mustard,2016-01-08,299160,53,0.135,0.51,0.398,3.78e-06,0.0634,-8.75,0.0558,119.973,4
I Like Tuh,5MGeW5mHnqeJiM0NPBbkEZ,Papi Gordo,Carnage,2015-10-30,189000,36,0.329,0.611,0.543,0.0,0.281,-5.288,0.0672,174.862,4
Watch Out,22DKsoYFV5npPXmnPpXL7i,Watch Out,2 Chainz,2015-07-22,207813,55,0.826,0.899,0.504,0.0,0.052,-6.758,0.5,129.89,4
Stay (feat. Maty Noyes),2FiSTH0GYpIioUgjfzMIja,Cloud Nine,Kygo,2016-05-13,239465,62,0.0444,0.648,0.736,0.000137,0.171,-7.948,0.0385,103.027,4
Erase Me - Main,6XkuklKiHYVTlVvWlTgQYP,Man On The Moon II: The Legend Of Mr. Rager,Kid Cudi,2010-11-09,192253,72,0.063,0.687,0.631,0.0,0.108,-5.612,0.129,186.071,4
Jumpman,27GmP9AWRs744SzKcpJsTZ,What A Time To Be Alive,Drake,2015-09-20,205879,72,0.0559,0.852,0.553,0.0,0.332,-7.286,0.187,142.079,4
Antidote,1wHZx0LgzFHyeIZkUydNXq,Rodeo (Expanded Edition),Travis Scott,2015-09-04,262693,73,0.00767,0.713,0.526,0.000148,0.124,-5.046,0.032,131.05,4
Absolutely (Story of a Girl) - Radio Mix,3mNecsYFb6LQg7822DPXCP,The Madding Crowd,Nine Days,2000-05-16,189333,68,0.000891,0.481,0.94,0.0,0.0939,-5.204,0.066,96.493,4
Love Yourself,3hB5DgAiMAQ4DzYbsMq1IT,Purpose (Deluxe),Justin Bieber,2015-11-13,233720,0,0.835,0.609,0.378,0.0,0.28,-9.828,0.438,100.418,4
Sound & Color,4gV209d7WZmbrIZ5jgu30A,Sound & Color,Alabama Shakes,2015-04-15,182466,0,0.848,0.547,0.43,0.613,0.0825,-7.393,0.0667,114.729,4
Roses (feat. ROZES),6O6M7pJLABmfBRoGZMu76Y,The Chainsmokers- Japan Special Edition,The Chainsmokers,2016-08-10,225800,30,0.0361,0.716,0.806,0.00413,0.244,-7.602,0.0466,100.033,4
Overload - The Chainsmokers Remix,18KDpXD6e2UGRA5ORND1CU,Prologue (Remixes),Life of Dillon,2015-08-21,197016,47,0.00406,0.72,0.587,0.000178,0.109,-6.458,0.0318,130.018,4
First,3omXshBamrREltcf24gYDC,Hold My Home,Cold War Kids,2014-10-31,200360,66,0.0202,0.468,0.692,2.39e-06,0.523,-4.015,0.0295,78.009,4
White Iverson,6eT7xZZlB2mwyzJ2sUKG6w,Stoney (Deluxe),Post Malone,2016-12-09,256533,77,0.233,0.675,0.562,0.0,0.0816,-7.678,0.0352,130.098,4
She's so High,7mnGQesk1TzQLzQ9bYWZPR,Tal Bachman,Tal Bachman,1999-02-23,224693,72,0.2,0.537,0.84,2.15e-06,0.0998,-4.626,0.0363,124.269,4
Look Ahead,2W10vndZ7uSOKVineVfjOa,Honest,Future,2014-04-22,213373,43,0.232,0.652,0.658,0.0,0.641,-3.975,0.168,163.126,4
Take Me Over,2SrvRFcgZfIhoRBkdDtUfv,Take Me Over,Peking Duk,2014-01-01,208121,0,0.00877,0.486,0.802,0.0,0.11,-3.211,0.0517,97.146,4
High (feat. Nicole Millar) - US Radio Edit,0pKYgAz9nN01Qgim11CYNl,High (The Remix EP) (feat. Nicole Millar),Peking Duk,2014-12-15,181800,18,0.00616,0.527,0.779,0.000927,0.168,-4.274,0.0421,100.113,4
Something Good,3xqxETvPg43KWP0HOGiOmu,An Awesome Wave,alt-J,2012-09-18,217320,55,0.714,0.682,0.581,0.323,0.0802,-10.339,0.0295,108.98,4
Breezeblocks,3n69hLUdIsSa1WlRmjMZlW,An Awesome Wave,alt-J,2012-09-18,227080,72,0.096,0.615,0.658,0.000911,0.205,-7.299,0.0343,150.093,4
Drink You Away,6Sky6VWGUEb1zRARXKSkAQ,The 20/20 Experience - 2 of 2,Justin Timberlake,2013-09-27,331133,0,0.1,0.449,0.633,0.0,0.301,-6.917,0.121,105.348,4
Tennessee Whiskey,3fqwjXwUGN6vbzIwvyFMhx,Traveller,Chris Stapleton,2015-05-04,293293,81,0.205,0.392,0.37,0.0096,0.0821,-10.888,0.0298,48.718,4
Sorry,69bp2EbF7Q2rqc5N3ylezZ,Purpose (Deluxe),Justin Bieber,2015-11-13,200786,0,0.0797,0.654,0.76,0.0,0.299,-3.669,0.045,99.945,4
Fitzpleasure,7DdXf9x75iEVCHWfoRwRuR,An Awesome Wave,alt-J,2012-09-18,219400,59,0.142,0.584,0.594,0.00117,0.105,-6.935,0.0487,143.935,4
Seventeen,6S0IRhCK4P0llKnIjivfGd,Seventeen,Sjowgren,2016-08-05,225360,0,0.327,0.609,0.728,0.0851,0.0569,-5.859,0.0419,146.016,4
Blasé (feat. Future & Rae Sremmurd),5suEtW2DUAfvroohjzgatb,Free TC,Ty Dolla $ign,2015-11-13,285240,0,0.0219,0.897,0.642,1.31e-06,0.159,-8.828,0.0534,127.984,4
Hold My Hand,58jx3tTuDuzHysC77c0AQd,I Cry When I Laugh,Jess Glynne,2015,227343,56,0.00159,0.642,0.823,0.0,0.0776,-5.717,0.0289,122.977,4
Mundian to Bach Ke,4tW3ojK4geeYOObKB0Ss4d,The Album,Panjabi MC,2003,245560,49,0.413,0.776,0.884,0.821,0.151,-5.062,0.0377,98.071,4
679 (feat. Remy Boyz),5NQbUaeTEOGdD6hHcre0dZ,679 (feat. Remy Boyz),Fetty Wap,2015-06-29,196693,74,0.00256,0.618,0.717,0.0,0.625,-5.738,0.318,190.05,4
What Do You Mean?,3pzjHKrQSvXGHQ98dx18HI,Purpose (Deluxe),Justin Bieber,2015-11-13,205680,0,0.59,0.845,0.567,0.00142,0.0811,-8.118,0.0956,125.02,4
Hooked On A Feeling,2Nz6aF1umHh5Et6I5H581L,Hooked On A Feeling - 40th Anniversary Collection,Blue Swede,2014-09-30,172866,66,0.261,0.547,0.82,0.0,0.3,-6.728,0.0805,118.208,4
Doses & Mimosas,152ANCuCtaK7mkhyFubrRG,Year of the Caprese,Cherub,2012,323240,3,0.159,0.767,0.636,5.61e-05,0.0352,-7.876,0.0969,114.502,4
It Wasn't Me,1lzr43nnXAijIGYnCT8M8H,Hot Shot (International Version #2),Shaggy,2000,227600,0,0.0561,0.853,0.606,0.0,0.313,-4.596,0.0713,94.759,4
Five More Hours,3MOECVkNshqHYTPt5DZcdN,Good Evening,Deorro,2017-03-31,211975,70,0.0288,0.699,0.883,0.0,0.817,-3.226,0.219,127.961,4
Throw Sum Mo,5uqphUYsR45kPYplrYSAQh,SremmLife,Rae Sremmurd,2015-01-06,260453,65,0.0388,0.859,0.627,0.000202,0.101,-7.91,0.13,142.062,4
Cardiac Arrest,6zQyu8L8yUuJkl6LbQ6iKU,Language & Perspective,Bad Suns,2014-07-01,182518,61,0.0521,0.616,0.88,0.000717,0.0539,-3.59,0.042,94.011,4
Agape,3w1SQohYjBMqCjuprRsFr8,Islands,Bear's Den,2014-10-17,257519,0,0.0158,0.456,0.591,0.00489,0.117,-7.967,0.0328,149.787,4
The Love We Stole,0rtKe9OiC9qoXeYG018pKV,Islands,Bear's Den,2014-10-17,222040,0,0.0213,0.482,0.521,0.108,0.0992,-7.5,0.0318,130.195,4
Stolen Dance,6vECYJHxYmm3Ydt3fF01pE,Sadnecessary,Milky Chance,2014-06-20,313684,74,0.427,0.885,0.581,0.000204,0.0759,-8.813,0.0378,114.016,4
Hot N*gga,19gEmPjfqSZT0ulDRfjl0m,Hot N*gga,Bobby Shmurda,2014-07-25,194561,73,0.0505,0.794,0.51,1.81e-06,0.0562,-7.314,0.42,167.879,4
No Type,4scpF6J5uMBvoh6sFB7EL1,SremmLife,Rae Sremmurd,2015-01-06,200080,73,0.0158,0.891,0.486,3.78e-06,0.0925,-7.803,0.159,125.01,4
Tuesday (feat. Drake),4PWY72AubTjoZrohQt0pWn,I LOVE MAKONNEN,ILOVEMAKONNEN,2014-12-15,321987,58,0.215,0.77,0.664,0.000118,0.105,-5.604,0.211,140.163,4
1st Day out Tha Feds,3O4mrgA9FYu5MA79rqTfpL,Everybody Looking,Gucci Mane,2016-07-22,184400,43,0.00122,0.87,0.427,0.000274,0.114,-6.711,0.0694,138.013,4
Semi on Em,4kdVdB8sOkoaBeEd05G6Gu,Glo17,Chief Keef,2014-11-18,170710,0,0.0215,0.833,0.496,0.0,0.101,-9.188,0.359,135.02,4
Uber Everywhere (feat. Travis Scott),79wTHFxVJXRrR5afZeBd16,You Are Forgiven,MadeinTYO,2016-08-19,181104,0,0.025,0.782,0.662,0.0,0.3,-7.243,0.105,140.051,3
Look Alive,2IGr3q6ljcpLvHDFLtI0yW,SremmLife 2 (Deluxe),Rae Sremmurd,2016-08-12,228000,59,0.0552,0.786,0.583,1.84e-06,0.326,-7.415,0.0393,120.024,4
January Wedding,4agZCOTdZDD4r33mPPDy8b,I And Love And You,The Avett Brothers,2009-01-01,228000,49,0.355,0.469,0.373,1.13e-05,0.299,-9.376,0.0279,134.908,4
Ride Out,2glfyBSK3wqoumtEVN1F07,Blank Face LP,ScHoolboy Q,2016-07-08,287360,45,0.0315,0.629,0.892,0.0,0.135,-5.254,0.122,72.015,4
Feel Good,0EozOwQgM3kRX1l17ugOX4,The Cleveland Show,Chip Tha Ripper,2009-12-08,216640,0,0.00661,0.856,0.469,0.000141,0.0551,-13.068,0.162,79.994,4
Tiimmy Turner,3NJG6vMH1ZsectZkocMEm0,Tiimmy Turner,Desiigner,2016-07-22,239853,69,0.174,0.603,0.725,0.0,0.0786,-3.054,0.0393,122.803,4
One Dance,1xznGGDReH1oQq0xzbwXa3,Views,Drake,2016-05-06,173986,0,0.00784,0.791,0.619,0.00423,0.351,-5.886,0.0532,103.989,4
Closer,7BKLCZ1jbUBVqRi2FVlTVw,Closer,The Chainsmokers,2016-07-29,244960,84,0.414,0.748,0.524,0.0,0.111,-5.599,0.0338,95.01,4
Ronda (Winners),2Wc5No77rhsfW2mB9LzXB3,The Perfect LUV Tape,Lil Uzi Vert,2016-08-10,216293,56,0.344,0.701,0.585,0.0,0.114,-7.613,0.132,119.634,4
Do Yoga,0Ic9AMmXhdk7l53KmTqdFO,SremmLife 2 (Deluxe),Rae Sremmurd,2016-08-12,238720,40,0.108,0.805,0.449,2.03e-06,0.0878,-10.16,0.0508,132.037,4
pick up the phone,20dP2DaMHIAmwWAbp7peSr,Birds In The Trap Sing McKnight,Travis Scott,2016-09-16,252256,71,0.114,0.711,0.739,0.0,0.226,-3.804,0.129,136.919,4
Ivy,2ZWlPOoWh0626oTaHrnl2a,Blonde,Frank Ocean,2016-08-20,249191,80,0.785,0.575,0.386,0.000289,0.229,-9.584,0.037,116.408,4
Cold Water (feat. Justin Bieber & MØ),6DNtNfH8hXkqOX1sjqmI7p,Cold Water (feat. Justin Bieber & MØ),Major Lazer,2016-07-22,185351,0,0.0736,0.608,0.798,0.0,0.156,-5.092,0.0432,92.943,4
Good Day,5kTcn6soPpikfUs81EprLj,Lil Boat,Lil Yachty,2016-07-05,198092,37,0.109,0.834,0.662,0.0,0.253,-5.202,0.0866,109.085,4
Chill Bill (feat. J. Davi$ & Spooks),5uDASfU19gDxSjW8cnCaBp,Chill Bill (feat. J. Davi$ & Spooks),Rob $tone,2016-06-17,177184,77,0.0312,0.886,0.427,0.00099,0.0906,-10.028,0.145,108.034,4
Savage Mode,52hRcWmjRNFuVJv3Qi7EeF,Savage Mode,21 Savage,2016-07-15,249586,58,0.199,0.782,0.359,0.00105,0.106,-9.335,0.283,143.041,4
X (feat. Future),6fwdbPMwP1zVStm8FybmkO,Savage Mode,21 Savage,2016-07-15,258880,72,0.373,0.835,0.413,0.00133,0.101,-9.81,0.396,149.004,4
Uber Everywhere,7zBPzAjKAqQpcv8F8GCq5s,Uber Everywhere,MadeinTYO,2016-02-26,153428,59,0.0542,0.779,0.455,0.0,0.177,-15.025,0.28,140.181,4
OOOUUU,7JYsArznYOjX2jsrT3UEnL,Herstory,Young M.A,2017-04-27,234649,65,0.533,0.635,0.847,0.0,0.154,-3.152,0.447,166.072,4
Go Flex,5yuShbu70mtHXY0yLzCQLQ,Stoney (Deluxe),Post Malone,2016-12-09,179613,78,0.228,0.665,0.498,0.0,0.0757,-8.185,0.0832,81.967,4
Feeling Whitney,35r28RDot7nPE7y9K9H7l0,Stoney (Deluxe),Post Malone,2016-12-09,257266,76,0.787,0.412,0.227,4.69e-06,0.282,-12.696,0.0359,80.111,4
I Fall Apart,75ZvA4QfFiZvzhj2xkaWAh,Stoney (Deluxe),Post Malone,2016-12-09,223346,79,0.0689,0.556,0.538,0.0,0.196,-5.408,0.0382,143.95,4
YMF,5qdpn7Qm3rTOQPbC8VXT0t,Do What Thou Wilt.,Ab-Soul,2016-12-09,350218,37,0.0639,0.666,0.62,1.41e-06,0.116,-9.871,0.343,129.937,4
Erase Your Social,4uhvMW7ly7tJil31YYscAN,The Perfect LUV Tape,Lil Uzi Vert,2016-08-10,199993,73,0.694,0.705,0.609,0.0,0.234,-5.728,0.0729,140.058,4
Seven Million (feat. Future),6j0teRL3WdExzqmy334sh5,The Perfect LUV Tape,Lil Uzi Vert,2016-08-10,182491,60,0.051,0.886,0.629,7.66e-06,0.121,-4.404,0.306,158.002,4
All Ass,5QxqypupYWHrY8IkGCSObQ,Culture,Migos,2017-04-07,294658,4,0.00633,0.835,0.758,0.0,0.207,-5.217,0.191,140.02,4
iSpy (feat. Lil Yachty),2EEeOnHehOozLq4aS0n6SL,iSpy (feat. Lil Yachty),KYLE,2016-12-02,253106,72,0.378,0.746,0.653,0.0,0.229,-6.745,0.289,75.016,4
Fake Love,343YBumqHu19cGoGARUTsd,More Life,Drake,2017-03-18,210937,74,0.105,0.928,0.481,0.0,0.176,-9.35,0.287,134.007,4
Paris,72jbDTw1piOOj770jWNeaG,Memories...Do Not Open,The Chainsmokers,2017-04-07,221506,73,0.0215,0.653,0.658,1.66e-06,0.0939,-6.428,0.0304,99.99,4
Congratulations,3a1lNhkSLSkpJE4MSHpDu9,Stoney (Deluxe),Post Malone,2016-12-09,220293,82,0.215,0.63,0.804,0.0,0.253,-4.183,0.0363,123.146,4
T-Shirt,7KOlJ92bu51cltsD9KU5I7,Culture,Migos,2017-04-07,242407,15,0.242,0.865,0.687,0.0,0.158,-3.744,0.217,139.023,4
Kelly Price (feat. Travis Scott),204U3zjm9kkzX25Pr4Rdld,Culture,Migos,2017-04-07,363934,11,0.528,0.745,0.686,0.0,0.176,-5.7,0.0313,121.978,4
Outlet,6E39QsoWB7JjphPF9xCQSN,Outlet,Desiigner,2017-02-09,268813,55,0.117,0.65,0.801,0.000231,0.347,-2.178,0.0694,124.123,4
Oceans Away - Mansionair Remix,47sPuNToa9EyS9qFJE7bmg,Oceans Away (Mansionair Remix),A R I Z O N A,2017-02-10,243932,19,0.807,0.706,0.286,0.00142,0.126,-13.106,0.0341,105.991,4
Selfish (feat. Rihanna),6yHkPtl6UQ7RjtJLBPzbJw,HNDRXX,Future,2017-07-27,251422,59,0.0303,0.415,0.369,7.64e-06,0.383,-10.044,0.0741,95.746,4
Just What I Am,4LoMziEaxdkrSMXtavIJqL,Indicud,Kid Cudi,2013-01-01,228026,0,0.00223,0.654,0.95,0.0,0.406,-3.163,0.137,140.009,4
Fucked Over,0msYrhDilTZDyeTuayebkA,Lil Boat,Lil Yachty,2016-07-05,175262,37,0.5,0.623,0.607,1.9e-06,0.0726,-5.776,0.0848,133.127,4
One Night,40yJGQyEaBbIkXpwMFkXip,Lil Boat,Lil Yachty,2016-07-05,243269,66,0.345,0.764,0.475,0.0,0.14,-12.618,0.114,129.974,4
Not My Bro,11oZczb6eoVlb9eH4Kc86W,Lil Boat,Lil Yachty,2016-07-05,143598,34,0.209,0.733,0.384,1.29e-05,0.0983,-7.966,0.215,106.971,4
Cute,0IQHBNc0nHjmpUusMHFrX2,Big Baby DRAM,DRAM,2016-10-21,241267,32,0.388,0.696,0.714,2.6e-05,0.102,-6.901,0.0484,74.992,4
Incredible,2qwn6whaZf7gax7SaqUZSC,HNDRXX,Future,2017-07-27,248049,55,0.0634,0.79,0.438,0.0,0.1,-6.462,0.133,90.022,4
LOVE. FEAT. ZACARI.,6PGoSes0D9eUDeeAafB2As,DAMN.,Kendrick Lamar,2017-04-14,213400,81,0.264,0.8,0.585,0.0,0.153,-7.343,0.0924,126.058,4
Rolex,0pSBuHjILhNEo55xK1zrRt,Rolex,Ayo & Teo,2017-03-15,238586,70,0.0837,0.804,0.886,0.0,0.266,-2.512,0.04,144.946,4
Another Sad Love Song,52Qu0no0NBho3zyRmjlsHn,American Teen,Khalid,2017-04-27,244746,64,0.412,0.834,0.472,6.76e-05,0.0836,-7.777,0.0873,107.014,4
Location,152lZdxL1OR0ZMW6KquMif,American Teen,Khalid,2017-04-27,219080,78,0.33,0.736,0.449,0.000162,0.0898,-11.462,0.425,80.126,4
American Teen,312WNtMs3F28cUukaPY9bo,American Teen,Khalid,2017-04-27,250746,68,0.0683,0.658,0.623,0.0,0.321,-6.934,0.0398,100.436,4
8TEEN,5bgwqaRSS3M8WHWruHgSL5,American Teen,Khalid,2017-04-27,228600,77,0.225,0.83,0.585,0.00209,0.0576,-5.802,0.0366,105.03,4
Sunday Candy,6fTdcGsjxlAD9PSkoPaLMX,Surf,Donnie Trumpet & The Social Experiment,2015-06-30,226013,64,0.53,0.511,0.596,0.0,0.0798,-6.56,0.224,158.063,4
Love Sosa,4IowQDUOzUvNtp72HMDcKO,Finally Rich (Deluxe),Chief Keef,2012-01-01,246213,12,0.0361,0.772,0.413,0.0,0.111,-8.193,0.089,131.965,4
Wait And See,2CoGg71SqwNgriNkOLClae,Sample This - EP,Iration,2008-10-03,234240,54,0.0422,0.768,0.684,4.8e-05,0.0854,-7.826,0.0381,140.298,4
Lay Me Down,4duRCqphyoANSfH8oUl6c2,Any Port In A Storm (Special Edition),Dirty Heads,2008,217520,0,0.073,0.71,0.725,1.52e-06,0.0912,-7.451,0.105,170.101,4
Take It or Leave It,0qdnPX9umHlQBQuv2sYZlo,Yours Truly (Deluxe Edition),Sublime With Rome,2011-07-08,232813,55,0.0367,0.677,0.716,0.0,0.148,-6.312,0.272,164.022,4
Down Down Down,76iLedMTAC15Nl4opm2bjb,The Expendables,The Expendables,2008-02-19,217733,0,0.0607,0.573,0.588,0.000377,0.0592,-8.275,0.0396,173.341,4
Scarlet Begonias,1NpLCZNSYEegtDYCRA5PNN,40oz. To Freedom,Sublime,1992-06-01,211386,57,0.156,0.86,0.807,0.0217,0.104,-7.945,0.117,97.363,4
Amber,6Fe3Flc9SjE03pqwD6PVQl,From Chaos,311,2001-06-19,206973,64,0.156,0.663,0.697,0.0224,0.0663,-9.442,0.0473,166.001,4
Wish You Were Here,61qn7uoDsuswZs5p2DkFiP,Morning View,Incubus,2001,212733,0,0.000631,0.246,0.768,0.301,0.102,-7.48,0.0387,169.873,4
Give It Up (the dirty hot sex song),3SSa4IyE9j5MbfeLqqfOtp,Give It Up (the dirty hot sex song) - radio edit,Pepper,2010-03-16,164426,26,0.045,0.613,0.711,0.0,0.0846,-5.802,0.0432,88.455,4
Badfish,4paJ10JPNCyOaLtz2cY928,Jah Won't Pay The Bills,Sublime,1991,188085,66,0.0854,0.801,0.548,0.000232,0.387,-5.482,0.0516,92.059,4
Smoke Two Joints,0Jur3mZsQba3vqSpcmsOPm,40oz. To Freedom,Sublime,1992-06-01,173426,64,0.00469,0.761,0.687,0.00532,0.245,-6.185,0.131,95.089,4
Love Song,4VaOQV5NOabhYYlsJ0F33u,50 First Dates (Love Songs from the Original Motion Picture),Various Artists,2005-09-13,208733,0,0.0159,0.693,0.683,0.0786,0.382,-6.003,0.0302,140.026,4
Come Original,4HcgoL4KNExj5LgmmFCj0D,Soundsystem,311,1999-10-12,223333,45,0.0122,0.648,0.978,1.54e-05,0.106,-5.592,0.0576,93.86,4
